# index 0: u''=-u
6.00468 -0.274922 0.961466 
6.00483 -0.274777 0.961508 
6.00498 -0.274631 0.96155 
6.00513 -0.274485 0.961591 
6.00528 -0.274339 0.961633 
6.00543 -0.274193 0.961675 
6.00559 -0.274047 0.961716 
6.00574 -0.273902 0.961758 
6.00589 -0.273756 0.961799 
6.00604 -0.27361 0.961841 
6.00619 -0.273464 0.961882 
6.00634 -0.273318 0.961924 
6.0065 -0.273172 0.961965 
6.00665 -0.273026 0.962007 
6.0068 -0.272881 0.962048 
6.00695 -0.272735 0.962089 
6.0071 -0.272589 0.962131 
6.00725 -0.272443 0.962172 
6.00741 -0.272297 0.962213 
6.00756 -0.272151 0.962255 
6.00771 -0.272005 0.962296 
6.00786 -0.271859 0.962337 
6.00801 -0.271713 0.962378 
6.00816 -0.271567 0.962419 
6.00832 -0.271421 0.962461 
6.00847 -0.271275 0.962502 
6.00862 -0.27113 0.962543 
6.00877 -0.270984 0.962584 
6.00892 -0.270838 0.962625 
6.00907 -0.270692 0.962666 
6.00923 -0.270546 0.962707 
6.00938 -0.2704 0.962748 
6.00953 -0.270254 0.962789 
6.00968 -0.270108 0.96283 
6.00983 -0.269962 0.962871 
6.00998 -0.269816 0.962912 
6.01014 -0.26967 0.962953 
6.01029 -0.269524 0.962994 
6.01044 -0.269378 0.963035 
6.01059 -0.269232 0.963075 
6.01074 -0.269085 0.963116 
6.01089 -0.268939 0.963157 
6.01105 -0.268793 0.963198 
6.0112 -0.268647 0.963239 
6.01135 -0.268501 0.963279 
6.0115 -0.268355 0.96332 
6.01165 -0.268209 0.963361 
6.0118 -0.268063 0.963401 
6.01196 -0.267917 0.963442 
6.01211 -0.267771 0.963483 
6.01226 -0.267625 0.963523 
6.01241 -0.267479 0.963564 
6.01256 -0.267332 0.963604 
6.01271 -0.267186 0.963645 
6.01286 -0.26704 0.963685 
6.01302 -0.266894 0.963726 
6.01317 -0.266748 0.963766 
6.01332 -0.266602 0.963807 
6.01347 -0.266456 0.963847 
6.01362 -0.266309 0.963888 
6.01377 -0.266163 0.963928 
6.01393 -0.266017 0.963968 
6.01408 -0.265871 0.964009 
6.01423 -0.265725 0.964049 
6.01438 -0.265579 0.964089 
6.01453 -0.265432 0.964129 
6.01468 -0.265286 0.96417 
6.01484 -0.26514 0.96421 
6.01499 -0.264994 0.96425 
6.01514 -0.264848 0.96429 
6.01529 -0.264701 0.96433 
6.01544 -0.264555 0.964371 
6.01559 -0.264409 0.964411 
6.01575 -0.264263 0.964451 
6.0159 -0.264116 0.964491 
6.01605 -0.26397 0.964531 
6.0162 -0.263824 0.964571 
6.01635 -0.263678 0.964611 
6.0165 -0.263531 0.964651 
6.01666 -0.263385 0.964691 
6.01681 -0.263239 0.964731 
6.01696 -0.263092 0.964771 
6.01711 -0.262946 0.964811 
6.01726 -0.2628 0.96485 
6.01741 -0.262654 0.96489 
6.01757 -0.262507 0.96493 
6.01772 -0.262361 0.96497 
6.01787 -0.262215 0.96501 
6.01802 -0.262068 0.965049 
6.01817 -0.261922 0.965089 
6.01832 -0.261776 0.965129 
6.01848 -0.261629 0.965168 
6.01863 -0.261483 0.965208 
6.01878 -0.261336 0.965248 
6.01893 -0.26119 0.965287 
6.01908 -0.261044 0.965327 
6.01923 -0.260897 0.965367 
6.01939 -0.260751 0.965406 
6.01954 -0.260605 0.965446 
6.01969 -0.260458 0.965485 
6.01984 -0.260312 0.965525 
6.01999 -0.260165 0.965564 
6.02014 -0.260019 0.965604 
6.0203 -0.259872 0.965643 
6.02045 -0.259726 0.965682 
6.0206 -0.25958 0.965722 
6.02075 -0.259433 0.965761 
6.0209 -0.259287 0.9658 
6.02105 -0.25914 0.96584 
6.02121 -0.258994 0.965879 
6.02136 -0.258847 0.965918 
6.02151 -0.258701 0.965957 
6.02166 -0.258554 0.965997 
6.02181 -0.258408 0.966036 
6.02196 -0.258261 0.966075 
6.02211 -0.258115 0.966114 
6.02227 -0.257968 0.966153 
6.02242 -0.257822 0.966192 
6.02257 -0.257675 0.966232 
6.02272 -0.257529 0.966271 
6.02287 -0.257382 0.96631 
6.02302 -0.257236 0.966349 
6.02318 -0.257089 0.966388 
6.02333 -0.256943 0.966427 
6.02348 -0.256796 0.966466 
6.02363 -0.25665 0.966505 
6.02378 -0.256503 0.966543 
6.02393 -0.256356 0.966582 
6.02409 -0.25621 0.966621 
6.02424 -0.256063 0.96666 
6.02439 -0.255917 0.966699 
6.02454 -0.25577 0.966738 
6.02469 -0.255624 0.966776 
6.02484 -0.255477 0.966815 
6.025 -0.25533 0.966854 
6.02515 -0.255184 0.966893 
6.0253 -0.255037 0.966931 
6.02545 -0.25489 0.96697 
6.0256 -0.254744 0.967009 
6.02575 -0.254597 0.967047 
6.02591 -0.254451 0.967086 
6.02606 -0.254304 0.967124 
6.02621 -0.254157 0.967163 
6.02636 -0.254011 0.967201 
6.02651 -0.253864 0.96724 
6.02666 -0.253717 0.967278 
6.02682 -0.253571 0.967317 
6.02697 -0.253424 0.967355 
6.02712 -0.253277 0.967394 
6.02727 -0.25313 0.967432 
6.02742 -0.252984 0.967471 
6.02757 -0.252837 0.967509 
6.02773 -0.25269 0.967547 
6.02788 -0.252544 0.967586 
6.02803 -0.252397 0.967624 
6.02818 -0.25225 0.967662 
6.02833 -0.252103 0.9677 
6.02848 -0.251957 0.967739 
6.02864 -0.25181 0.967777 
6.02879 -0.251663 0.967815 
6.02894 -0.251516 0.967853 
6.02909 -0.25137 0.967891 
6.02924 -0.251223 0.967929 
6.02939 -0.251076 0.967967 
6.02955 -0.250929 0.968005 
6.0297 -0.250782 0.968043 
6.02985 -0.250636 0.968081 
6.03 -0.250489 0.968119 
6.03015 -0.250342 0.968157 
6.0303 -0.250195 0.968195 
6.03045 -0.250048 0.968233 
6.03061 -0.249902 0.968271 
6.03076 -0.249755 0.968309 
6.03091 -0.249608 0.968347 
6.03106 -0.249461 0.968385 
6.03121 -0.249314 0.968423 
6.03136 -0.249167 0.96846 
6.03152 -0.249021 0.968498 
6.03167 -0.248874 0.968536 
6.03182 -0.248727 0.968574 
6.03197 -0.24858 0.968611 
6.03212 -0.248433 0.968649 
6.03227 -0.248286 0.968687 
6.03243 -0.248139 0.968724 
6.03258 -0.247992 0.968762 
6.03273 -0.247845 0.9688 
6.03288 -0.247699 0.968837 
6.03303 -0.247552 0.968875 
6.03318 -0.247405 0.968912 
6.03334 -0.247258 0.96895 
6.03349 -0.247111 0.968987 
6.03364 -0.246964 0.969025 
6.03379 -0.246817 0.969062 
6.03394 -0.24667 0.9691 
6.03409 -0.246523 0.969137 
6.03425 -0.246376 0.969174 
6.0344 -0.246229 0.969212 
6.03455 -0.246082 0.969249 
6.0347 -0.245935 0.969286 
6.03485 -0.245788 0.969324 
6.035 -0.245641 0.969361 
6.03516 -0.245494 0.969398 
6.03531 -0.245347 0.969435 
6.03546 -0.2452 0.969472 
6.03561 -0.245053 0.96951 
6.03576 -0.244906 0.969547 
6.03591 -0.244759 0.969584 
6.03607 -0.244612 0.969621 
6.03622 -0.244465 0.969658 
6.03637 -0.244318 0.969695 
6.03652 -0.244171 0.969732 
6.03667 -0.244024 0.969769 
6.03682 -0.243877 0.969806 
6.03698 -0.24373 0.969843 
6.03713 -0.243583 0.96988 
6.03728 -0.243436 0.969917 
6.03743 -0.243289 0.969954 
6.03758 -0.243142 0.969991 
6.03773 -0.242994 0.970028 
6.03789 -0.242847 0.970065 
6.03804 -0.2427 0.970101 
6.03819 -0.242553 0.970138 
6.03834 -0.242406 0.970175 
6.03849 -0.242259 0.970212 
6.03864 -0.242112 0.970248 
6.0388 -0.241965 0.970285 
6.03895 -0.241818 0.970322 
6.0391 -0.24167 0.970358 
6.03925 -0.241523 0.970395 
6.0394 -0.241376 0.970432 
6.03955 -0.241229 0.970468 
6.0397 -0.241082 0.970505 
6.03986 -0.240935 0.970541 
6.04001 -0.240787 0.970578 
6.04016 -0.24064 0.970614 
6.04031 -0.240493 0.970651 
6.04046 -0.240346 0.970687 
6.04061 -0.240199 0.970724 
6.04077 -0.240051 0.97076 
6.04092 -0.239904 0.970797 
6.04107 -0.239757 0.970833 
6.04122 -0.23961 0.970869 
6.04137 -0.239463 0.970906 
6.04152 -0.239315 0.970942 
6.04168 -0.239168 0.970978 
6.04183 -0.239021 0.971014 
6.04198 -0.238874 0.971051 
6.04213 -0.238726 0.971087 
6.04228 -0.238579 0.971123 
6.04243 -0.238432 0.971159 
6.04259 -0.238285 0.971195 
6.04274 -0.238137 0.971231 
6.04289 -0.23799 0.971268 
6.04304 -0.237843 0.971304 
6.04319 -0.237695 0.97134 
6.04334 -0.237548 0.971376 
6.0435 -0.237401 0.971412 
6.04365 -0.237254 0.971448 
6.0438 -0.237106 0.971484 
6.04395 -0.236959 0.97152 
6.0441 -0.236812 0.971556 
6.04425 -0.236664 0.971591 
6.04441 -0.236517 0.971627 
6.04456 -0.23637 0.971663 
6.04471 -0.236222 0.971699 
6.04486 -0.236075 0.971735 
6.04501 -0.235928 0.971771 
6.04516 -0.23578 0.971806 
6.04532 -0.235633 0.971842 
6.04547 -0.235485 0.971878 
6.04562 -0.235338 0.971914 
6.04577 -0.235191 0.971949 
6.04592 -0.235043 0.971985 
6.04607 -0.234896 0.972021 
6.04623 -0.234749 0.972056 
6.04638 -0.234601 0.972092 
6.04653 -0.234454 0.972127 
6.04668 -0.234306 0.972163 
6.04683 -0.234159 0.972198 
6.04698 -0.234011 0.972234 
6.04714 -0.233864 0.972269 
6.04729 -0.233717 0.972305 
6.04744 -0.233569 0.97234 
6.04759 -0.233422 0.972376 
6.04774 -0.233274 0.972411 
6.04789 -0.233127 0.972446 
6.04805 -0.232979 0.972482 
6.0482 -0.232832 0.972517 
6.04835 -0.232684 0.972552 
6.0485 -0.232537 0.972588 
6.04865 -0.232389 0.972623 
6.0488 -0.232242 0.972658 
6.04895 -0.232094 0.972693 
6.04911 -0.231947 0.972728 
6.04926 -0.231799 0.972764 
6.04941 -0.231652 0.972799 
6.04956 -0.231504 0.972834 
6.04971 -0.231357 0.972869 
6.04986 -0.231209 0.972904 
6.05002 -0.231062 0.972939 
6.05017 -0.230914 0.972974 
6.05032 -0.230767 0.973009 
6.05047 -0.230619 0.973044 
6.05062 -0.230472 0.973079 
6.05077 -0.230324 0.973114 
6.05093 -0.230176 0.973149 
6.05108 -0.230029 0.973184 
6.05123 -0.229881 0.973219 
6.05138 -0.229734 0.973254 
6.05153 -0.229586 0.973288 
6.05168 -0.229439 0.973323 
6.05184 -0.229291 0.973358 
6.05199 -0.229143 0.973393 
6.05214 -0.228996 0.973427 
6.05229 -0.228848 0.973462 
6.05244 -0.228701 0.973497 
6.05259 -0.228553 0.973531 
6.05275 -0.228405 0.973566 
6.0529 -0.228258 0.973601 
6.05305 -0.22811 0.973635 
6.0532 -0.227962 0.97367 
6.05335 -0.227815 0.973704 
6.0535 -0.227667 0.973739 
6.05366 -0.227519 0.973774 
6.05381 -0.227372 0.973808 
6.05396 -0.227224 0.973842 
6.05411 -0.227076 0.973877 
6.05426 -0.226929 0.973911 
6.05441 -0.226781 0.973946 
6.05457 -0.226633 0.97398 
6.05472 -0.226486 0.974014 
6.05487 -0.226338 0.974049 
6.05502 -0.22619 0.974083 
6.05517 -0.226043 0.974117 
6.05532 -0.225895 0.974152 
6.05548 -0.225747 0.974186 
6.05563 -0.225599 0.97422 
6.05578 -0.225452 0.974254 
6.05593 -0.225304 0.974289 
6.05608 -0.225156 0.974323 
6.05623 -0.225008 0.974357 
6.05639 -0.224861 0.974391 
6.05654 -0.224713 0.974425 
6.05669 -0.224565 0.974459 
6.05684 -0.224417 0.974493 
6.05699 -0.22427 0.974527 
6.05714 -0.224122 0.974561 
6.0573 -0.223974 0.974595 
6.05745 -0.223826 0.974629 
6.0576 -0.223678 0.974663 
6.05775 -0.223531 0.974697 
6.0579 -0.223383 0.974731 
6.05805 -0.223235 0.974765 
6.0582 -0.223087 0.974798 
6.05836 -0.222939 0.974832 
6.05851 -0.222792 0.974866 
6.05866 -0.222644 0.9749 
6.05881 -0.222496 0.974934 
6.05896 -0.222348 0.974967 
6.05911 -0.2222 0.975001 
6.05927 -0.222052 0.975035 
6.05942 -0.221905 0.975068 
6.05957 -0.221757 0.975102 
6.05972 -0.221609 0.975136 
6.05987 -0.221461 0.975169 
6.06002 -0.221313 0.975203 
6.06018 -0.221165 0.975236 
6.06033 -0.221017 0.97527 
6.06048 -0.220869 0.975303 
6.06063 -0.220721 0.975337 
6.06078 -0.220574 0.97537 
6.06093 -0.220426 0.975404 
6.06109 -0.220278 0.975437 
6.06124 -0.22013 0.975471 
6.06139 -0.219982 0.975504 
6.06154 -0.219834 0.975537 
6.06169 -0.219686 0.975571 
6.06184 -0.219538 0.975604 
6.062 -0.21939 0.975637 
6.06215 -0.219242 0.97567 
6.0623 -0.219094 0.975704 
6.06245 -0.218946 0.975737 
6.0626 -0.218798 0.97577 
6.06275 -0.21865 0.975803 
6.06291 -0.218502 0.975836 
6.06306 -0.218354 0.97587 
6.06321 -0.218206 0.975903 
6.06336 -0.218058 0.975936 
6.06351 -0.21791 0.975969 
6.06366 -0.217762 0.976002 
6.06382 -0.217614 0.976035 
6.06397 -0.217466 0.976068 
6.06412 -0.217318 0.976101 
6.06427 -0.21717 0.976134 
6.06442 -0.217022 0.976167 
6.06457 -0.216874 0.9762 
6.06473 -0.216726 0.976232 
6.06488 -0.216578 0.976265 
6.06503 -0.21643 0.976298 
6.06518 -0.216282 0.976331 
6.06533 -0.216134 0.976364 
6.06548 -0.215986 0.976396 
6.06564 -0.215838 0.976429 
6.06579 -0.21569 0.976462 
6.06594 -0.215542 0.976495 
6.06609 -0.215394 0.976527 
6.06624 -0.215246 0.97656 
6.06639 -0.215098 0.976593 
6.06655 -0.21495 0.976625 
6.0667 -0.214802 0.976658 
6.06685 -0.214653 0.97669 
6.067 -0.214505 0.976723 
6.06715 -0.214357 0.976755 
6.0673 -0.214209 0.976788 
6.06745 -0.214061 0.97682 
6.06761 -0.213913 0.976853 
6.06776 -0.213765 0.976885 
6.06791 -0.213617 0.976918 
6.06806 -0.213468 0.97695 
6.06821 -0.21332 0.976982 
6.06836 -0.213172 0.977015 
6.06852 -0.213024 0.977047 
6.06867 -0.212876 0.977079 
6.06882 -0.212728 0.977112 
6.06897 -0.212579 0.977144 
6.06912 -0.212431 0.977176 
6.06927 -0.212283 0.977208 
6.06943 -0.212135 0.97724 
6.06958 -0.211987 0.977273 
6.06973 -0.211839 0.977305 
6.06988 -0.21169 0.977337 
6.07003 -0.211542 0.977369 
6.07018 -0.211394 0.977401 
6.07034 -0.211246 0.977433 
6.07049 -0.211097 0.977465 
6.07064 -0.210949 0.977497 
6.07079 -0.210801 0.977529 
6.07094 -0.210653 0.977561 
6.07109 -0.210505 0.977593 
6.07125 -0.210356 0.977625 
6.0714 -0.210208 0.977657 
6.07155 -0.21006 0.977689 
6.0717 -0.209912 0.97772 
6.07185 -0.209763 0.977752 
6.072 -0.209615 0.977784 
6.07216 -0.209467 0.977816 
6.07231 -0.209318 0.977848 
6.07246 -0.20917 0.977879 
6.07261 -0.209022 0.977911 
6.07276 -0.208874 0.977943 
6.07291 -0.208725 0.977974 
6.07307 -0.208577 0.978006 
6.07322 -0.208429 0.978038 
6.07337 -0.20828 0.978069 
6.07352 -0.208132 0.978101 
6.07367 -0.207984 0.978132 
6.07382 -0.207835 0.978164 
6.07398 -0.207687 0.978195 
6.07413 -0.207539 0.978227 
6.07428 -0.20739 0.978258 
6.07443 -0.207242 0.97829 
6.07458 -0.207094 0.978321 
6.07473 -0.206945 0.978352 
6.07489 -0.206797 0.978384 
6.07504 -0.206649 0.978415 
6.07519 -0.2065 0.978447 
6.07534 -0.206352 0.978478 
6.07549 -0.206204 0.978509 
6.07564 -0.206055 0.97854 
6.0758 -0.205907 0.978572 
6.07595 -0.205758 0.978603 
6.0761 -0.20561 0.978634 
6.07625 -0.205462 0.978665 
6.0764 -0.205313 0.978696 
6.07655 -0.205165 0.978727 
6.0767 -0.205016 0.978759 
6.07686 -0.204868 0.97879 
6.07701 -0.20472 0.978821 
6.07716 -0.204571 0.978852 
6.07731 -0.204423 0.978883 
6.07746 -0.204274 0.978914 
6.07761 -0.204126 0.978945 
6.07777 -0.203977 0.978976 
6.07792 -0.203829 0.979007 
6.07807 -0.20368 0.979037 
6.07822 -0.203532 0.979068 
6.07837 -0.203383 0.979099 
6.07852 -0.203235 0.97913 
6.07868 -0.203087 0.979161 
6.07883 -0.202938 0.979192 
6.07898 -0.20279 0.979222 
6.07913 -0.202641 0.979253 
6.07928 -0.202493 0.979284 
6.07943 -0.202344 0.979314 
6.07959 -0.202196 0.979345 
6.07974 -0.202047 0.979376 
6.07989 -0.201899 0.979406 
6.08004 -0.20175 0.979437 
6.08019 -0.201602 0.979468 
6.08034 -0.201453 0.979498 
6.0805 -0.201304 0.979529 
6.08065 -0.201156 0.979559 
6.0808 -0.201007 0.97959 
6.08095 -0.200859 0.97962 
6.0811 -0.20071 0.979651 
6.08125 -0.200562 0.979681 
6.08141 -0.200413 0.979711 
6.08156 -0.200265 0.979742 
6.08171 -0.200116 0.979772 
6.08186 -0.199967 0.979803 
6.08201 -0.199819 0.979833 
6.08216 -0.19967 0.979863 
6.08232 -0.199522 0.979893 
6.08247 -0.199373 0.979924 
6.08262 -0.199225 0.979954 
6.08277 -0.199076 0.979984 
6.08292 -0.198927 0.980014 
6.08307 -0.198779 0.980044 
6.08323 -0.19863 0.980075 
6.08338 -0.198481 0.980105 
6.08353 -0.198333 0.980135 
6.08368 -0.198184 0.980165 
6.08383 -0.198036 0.980195 
6.08398 -0.197887 0.980225 
6.08414 -0.197738 0.980255 
6.08429 -0.19759 0.980285 
6.08444 -0.197441 0.980315 
6.08459 -0.197292 0.980345 
6.08474 -0.197144 0.980375 
6.08489 -0.196995 0.980404 
6.08505 -0.196846 0.980434 
6.0852 -0.196698 0.980464 
6.08535 -0.196549 0.980494 
6.0855 -0.1964 0.980524 
6.08565 -0.196252 0.980554 
6.0858 -0.196103 0.980583 
6.08595 -0.195954 0.980613 
6.08611 -0.195806 0.980643 
6.08626 -0.195657 0.980672 
6.08641 -0.195508 0.980702 
6.08656 -0.195359 0.980732 
6.08671 -0.195211 0.980761 
6.08686 -0.195062 0.980791 
6.08702 -0.194913 0.98082 
6.08717 -0.194764 0.98085 
6.08732 -0.194616 0.98088 
6.08747 -0.194467 0.980909 
6.08762 -0.194318 0.980939 
6.08777 -0.19417 0.980968 
6.08793 -0.194021 0.980997 
6.08808 -0.193872 0.981027 
6.08823 -0.193723 0.981056 
6.08838 -0.193574 0.981086 
6.08853 -0.193426 0.981115 
6.08868 -0.193277 0.981144 
6.08884 -0.193128 0.981174 
6.08899 -0.192979 0.981203 
6.08914 -0.192831 0.981232 
6.08929 -0.192682 0.981261 
6.08944 -0.192533 0.981291 
6.08959 -0.192384 0.98132 
6.08975 -0.192235 0.981349 
6.0899 -0.192087 0.981378 
6.09005 -0.191938 0.981407 
6.0902 -0.191789 0.981436 
6.09035 -0.19164 0.981465 
6.0905 -0.191491 0.981494 
6.09066 -0.191342 0.981523 
6.09081 -0.191194 0.981552 
6.09096 -0.191045 0.981581 
6.09111 -0.190896 0.98161 
6.09126 -0.190747 0.981639 
6.09141 -0.190598 0.981668 
6.09157 -0.190449 0.981697 
6.09172 -0.1903 0.981726 
6.09187 -0.190152 0.981755 
6.09202 -0.190003 0.981784 
6.09217 -0.189854 0.981812 
6.09232 -0.189705 0.981841 
6.09248 -0.189556 0.98187 
6.09263 -0.189407 0.981899 
6.09278 -0.189258 0.981927 
6.09293 -0.189109 0.981956 
6.09308 -0.18896 0.981985 
6.09323 -0.188812 0.982013 
6.09339 -0.188663 0.982042 
6.09354 -0.188514 0.982071 
6.09369 -0.188365 0.982099 
6.09384 -0.188216 0.982128 
6.09399 -0.188067 0.982156 
6.09414 -0.187918 0.982185 
6.09429 -0.187769 0.982213 
6.09445 -0.18762 0.982242 
6.0946 -0.187471 0.98227 
6.09475 -0.187322 0.982299 
6.0949 -0.187173 0.982327 
6.09505 -0.187024 0.982355 
6.0952 -0.186875 0.982384 
6.09536 -0.186726 0.982412 
6.09551 -0.186577 0.98244 
6.09566 -0.186428 0.982469 
6.09581 -0.186279 0.982497 
6.09596 -0.18613 0.982525 
6.09611 -0.185981 0.982553 
6.09627 -0.185832 0.982581 
6.09642 -0.185683 0.98261 
6.09657 -0.185534 0.982638 
6.09672 -0.185385 0.982666 
6.09687 -0.185236 0.982694 
6.09702 -0.185087 0.982722 
6.09718 -0.184938 0.98275 
6.09733 -0.184789 0.982778 
6.09748 -0.18464 0.982806 
6.09763 -0.184491 0.982834 
6.09778 -0.184342 0.982862 
6.09793 -0.184193 0.98289 
6.09809 -0.184044 0.982918 
6.09824 -0.183895 0.982946 
6.09839 -0.183746 0.982974 
6.09854 -0.183597 0.983002 
6.09869 -0.183448 0.983029 
6.09884 -0.183299 0.983057 
6.099 -0.18315 0.983085 
6.09915 -0.183001 0.983113 
6.0993 -0.182852 0.983141 
6.09945 -0.182703 0.983168 
6.0996 -0.182553 0.983196 
6.09975 -0.182404 0.983224 
6.09991 -0.182255 0.983251 
6.10006 -0.182106 0.983279 
6.10021 -0.181957 0.983306 
6.10036 -0.181808 0.983334 
6.10051 -0.181659 0.983362 
6.10066 -0.18151 0.983389 
6.10082 -0.181361 0.983417 
6.10097 -0.181211 0.983444 
6.10112 -0.181062 0.983472 
6.10127 -0.180913 0.983499 
6.10142 -0.180764 0.983526 
6.10157 -0.180615 0.983554 
6.10173 -0.180466 0.983581 
6.10188 -0.180317 0.983609 
6.10203 -0.180167 0.983636 
6.10218 -0.180018 0.983663 
6.10233 -0.179869 0.983691 
6.10248 -0.17972 0.983718 
6.10264 -0.179571 0.983745 
6.10279 -0.179422 0.983772 
6.10294 -0.179272 0.983799 
6.10309 -0.179123 0.983827 
6.10324 -0.178974 0.983854 
6.10339 -0.178825 0.983881 
6.10354 -0.178676 0.983908 
6.1037 -0.178526 0.983935 
6.10385 -0.178377 0.983962 
6.104 -0.178228 0.983989 
6.10415 -0.178079 0.984016 
6.1043 -0.17793 0.984043 
6.10445 -0.17778 0.98407 
6.10461 -0.177631 0.984097 
6.10476 -0.177482 0.984124 
6.10491 -0.177333 0.984151 
6.10506 -0.177183 0.984178 
6.10521 -0.177034 0.984205 
6.10536 -0.176885 0.984232 
6.10552 -0.176736 0.984258 
6.10567 -0.176587 0.984285 
6.10582 -0.176437 0.984312 
6.10597 -0.176288 0.984339 
6.10612 -0.176139 0.984365 
6.10627 -0.175989 0.984392 
6.10643 -0.17584 0.984419 
6.10658 -0.175691 0.984445 
6.10673 -0.175542 0.984472 
6.10688 -0.175392 0.984499 
6.10703 -0.175243 0.984525 
6.10718 -0.175094 0.984552 
6.10734 -0.174944 0.984578 
6.10749 -0.174795 0.984605 
6.10764 -0.174646 0.984631 
6.10779 -0.174497 0.984658 
6.10794 -0.174347 0.984684 
6.10809 -0.174198 0.984711 
6.10825 -0.174049 0.984737 
6.1084 -0.173899 0.984763 
6.10855 -0.17375 0.98479 
6.1087 -0.173601 0.984816 
6.10885 -0.173451 0.984842 
6.109 -0.173302 0.984869 
6.10916 -0.173153 0.984895 
6.10931 -0.173003 0.984921 
6.10946 -0.172854 0.984947 
6.10961 -0.172704 0.984974 
6.10976 -0.172555 0.985 
6.10991 -0.172406 0.985026 
6.11007 -0.172256 0.985052 
6.11022 -0.172107 0.985078 
6.11037 -0.171958 0.985104 
6.11052 -0.171808 0.98513 
6.11067 -0.171659 0.985156 
6.11082 -0.171509 0.985182 
6.11098 -0.17136 0.985208 
6.11113 -0.171211 0.985234 
6.11128 -0.171061 0.98526 
6.11143 -0.170912 0.985286 
6.11158 -0.170762 0.985312 
6.11173 -0.170613 0.985338 
6.11189 -0.170464 0.985364 
6.11204 -0.170314 0.98539 
6.11219 -0.170165 0.985416 
6.11234 -0.170015 0.985441 
6.11249 -0.169866 0.985467 
6.11264 -0.169716 0.985493 
6.11279 -0.169567 0.985519 
6.11295 -0.169418 0.985544 
6.1131 -0.169268 0.98557 
6.11325 -0.169119 0.985596 
6.1134 -0.168969 0.985621 
6.11355 -0.16882 0.985647 
6.1137 -0.16867 0.985673 
6.11386 -0.168521 0.985698 
6.11401 -0.168371 0.985724 
6.11416 -0.168222 0.985749 
6.11431 -0.168072 0.985775 
6.11446 -0.167923 0.9858 
6.11461 -0.167773 0.985826 
6.11477 -0.167624 0.985851 
6.11492 -0.167474 0.985876 
6.11507 -0.167325 0.985902 
6.11522 -0.167175 0.985927 
6.11537 -0.167026 0.985952 
6.11552 -0.166876 0.985978 
6.11568 -0.166727 0.986003 
6.11583 -0.166577 0.986028 
6.11598 -0.166428 0.986054 
6.11613 -0.166278 0.986079 
6.11628 -0.166129 0.986104 
6.11643 -0.165979 0.986129 
6.11659 -0.16583 0.986154 
6.11674 -0.16568 0.98618 
6.11689 -0.165531 0.986205 
6.11704 -0.165381 0.98623 
6.11719 -0.165232 0.986255 
6.11734 -0.165082 0.98628 
6.1175 -0.164932 0.986305 
6.11765 -0.164783 0.98633 
6.1178 -0.164633 0.986355 
6.11795 -0.164484 0.98638 
6.1181 -0.164334 0.986405 
6.11825 -0.164185 0.98643 
6.11841 -0.164035 0.986455 
6.11856 -0.163885 0.986479 
6.11871 -0.163736 0.986504 
6.11886 -0.163586 0.986529 
6.11901 -0.163437 0.986554 
6.11916 -0.163287 0.986579 
6.11932 -0.163137 0.986603 
6.11947 -0.162988 0.986628 
6.11962 -0.162838 0.986653 
6.11977 -0.162689 0.986677 
6.11992 -0.162539 0.986702 
6.12007 -0.162389 0.986727 
6.12023 -0.16224 0.986751 
6.12038 -0.16209 0.986776 
6.12053 -0.16194 0.986801 
6.12068 -0.161791 0.986825 
6.12083 -0.161641 0.98685 
6.12098 -0.161492 0.986874 
6.12114 -0.161342 0.986899 
6.12129 -0.161192 0.986923 
6.12144 -0.161043 0.986947 
6.12159 -0.160893 0.986972 
6.12174 -0.160743 0.986996 
6.12189 -0.160594 0.987021 
6.12204 -0.160444 0.987045 
6.1222 -0.160294 0.987069 
6.12235 -0.160145 0.987094 
6.1225 -0.159995 0.987118 
6.12265 -0.159845 0.987142 
6.1228 -0.159695 0.987166 
6.12295 -0.159546 0.987191 
6.12311 -0.159396 0.987215 
6.12326 -0.159246 0.987239 
6.12341 -0.159097 0.987263 
6.12356 -0.158947 0.987287 
6.12371 -0.158797 0.987311 
6.12386 -0.158648 0.987335 
6.12402 -0.158498 0.987359 
6.12417 -0.158348 0.987383 
6.12432 -0.158198 0.987407 
6.12447 -0.158049 0.987431 
6.12462 -0.157899 0.987455 
6.12477 -0.157749 0.987479 
6.12493 -0.157599 0.987503 
6.12508 -0.15745 0.987527 
6.12523 -0.1573 0.987551 
6.12538 -0.15715 0.987575 
6.12553 -0.157 0.987599 
6.12568 -0.156851 0.987622 
6.12584 -0.156701 0.987646 
6.12599 -0.156551 0.98767 
6.12614 -0.156401 0.987694 
6.12629 -0.156252 0.987717 
6.12644 -0.156102 0.987741 
6.12659 -0.155952 0.987765 
6.12675 -0.155802 0.987788 
6.1269 -0.155652 0.987812 
6.12705 -0.155503 0.987835 
6.1272 -0.155353 0.987859 
6.12735 -0.155203 0.987883 
6.1275 -0.155053 0.987906 
6.12766 -0.154903 0.98793 
6.12781 -0.154754 0.987953 
6.12796 -0.154604 0.987977 
6.12811 -0.154454 0.988 
6.12826 -0.154304 0.988023 
6.12841 -0.154154 0.988047 
6.12857 -0.154005 0.98807 
6.12872 -0.153855 0.988093 
6.12887 -0.153705 0.988117 
6.12902 -0.153555 0.98814 
6.12917 -0.153405 0.988163 
6.12932 -0.153255 0.988187 
